genes,logFC.genotypenpr1.1,logFC.genotypenpr1.1.treatmenttreated,logCPM,LR,PValue,FDR,AGI,symbol2,full_name
AT2G19130.1,-0.32181723173351284,-0.4839491686426203,4.381431607852865,27.686074339313755,9.728487930559432e-7,1.6669895535066705e-5,AT2G19130,NA,NA
AT1G14360.1,-0.20324228861745977,-0.6590943292821554,5.242274851159826,27.684634621132666,9.73549359227561e-7,1.667339733372299e-5,AT1G14360,ATUTR3;UTR3,NA;UDP-galactose transporter 3
AT1G66600.1,0.5491794401809841,-3.71939192147797,2.3681433186333645,27.66956602325684,9.80912072744033e-7,1.6790936051118185e-5,AT1G66600,ABO3;ATWRKY63;WRKY63,ABA overly sensitive mutant 3;NA;WRKY DNA-binding protein 63
AT2G31990.1,-0.27946381307178486,-0.7934792984833433,2.247421543591017,27.637829458890426,9.966016161415812e-7,1.7050818485534324e-5,AT2G31990,NA,NA
AT1G34340.1,0.3209615484029053,0.2231717035680728,5.049058954292299,27.6352363672653,9.978945938150492e-7,1.7064251471436784e-5,AT1G34340,NA,NA
AT2G01100.1,-0.18983761359195594,-0.3784950396003624,6.240245499920198,27.623395907983323,1.0038198811925855e-6,1.7156844174889754e-5,AT2G01100,NA,NA
AT4G30210.1,-0.6991958157267025,0.14381769295401967,7.9985102624558335,27.596772614991174,1.0172717109600234e-6,1.737791765718287e-5,AT4G30210,AR2;ATR2,NA;P450 reductase 2
AT1G03495.1,-0.24455477592179525,-0.6813606556523324,3.177063998538813,27.588202212393043,1.0216402784278462e-6,1.7443677152303094e-5,AT1G03495,NA,NA
AT1G78490.1,0.39033763470785776,0.3108666564897539,4.579063296404117,27.583609162715337,1.023989196846019e-6,1.7474903500467207e-5,AT1G78490,CYP708A3,"""cytochrome P450, family 708, subfamily A, polypeptide 3"""
AT1G72060.1,-0.9174030191909843,-0.673541336439153,3.0063154718045095,27.574295517619372,1.0287688531948796e-6,1.7547558885814388e-5,AT1G72060,NA,NA
AT4G08040.1,-2.052518505344476,1.712041767742985,2.517792502416571,27.56910582994943,1.031441814169555e-6,1.758422518504586e-5,AT4G08040,ACS11,1-aminocyclopropane-1-carboxylate synthase 11
AT4G02290.1,-0.8963583677526107,0.41023224311411216,6.878011052847773,27.56324068880116,1.0344710296058169e-6,1.7626924714409056e-5,AT4G02290,AtGH9B13;GH9B13,glycosyl hydrolase 9B13;glycosyl hydrolase 9B13
AT2G30140.1,-0.40094681051146536,-0.9624932763789648,5.82947153247425,27.56093560127652,1.0356639900758072e-6,1.763830785328296e-5,AT2G30140,UGT87A2,UDP-glucosyl transferase 87A2
AT5G20790.1,1.2049742263675425,-2.4158647613992126,1.7390545316556418,27.55839523226295,1.0369803102379988e-6,1.7651779323514305e-5,AT5G20790,NA,NA
AT4G39070.1,-1.1913304968136669,1.563069214708605,3.1678530293445615,27.53125053039254,1.0511505148943974e-6,1.7883928912142554e-5,AT4G39070,BBX20;BZS1;STH7,B-box domain protein 20;BZS1;SALT TOLERANCE HOMOLOG 7
AT1G12210.1,-0.1539463169213827,-0.8705382056738352,2.929369578279311,27.518038666027117,1.0581173297277707e-6,1.7993349450158174e-5,AT1G12210,RFL1,RPS5-like 1
AT4G00750.1,-0.8248443135104262,0.9678914593758333,4.6980283619667524,27.511744773035904,1.0614524132628667e-6,1.8040932721526984e-5,AT4G00750,NA,NA
AT4G32040.1,-0.4856238212149232,0.06715650518497258,5.603707133153626,27.506745088776672,1.0641091961094022e-6,1.80769449988211e-5,AT4G32040,KNAT5,KNOTTED1-like homeobox gene 5
AT2G26980.4,-0.6887902022704872,0.6750020517781994,6.573706611237409,27.503817676512575,1.0656678797140099e-6,1.809427594449225e-5,AT2G26980,CIPK3;SnRK3.17,CBL-interacting protein kinase 3;SNF1-RELATED PROTEIN KINASE 3.17
AT3G54260.1,-0.4747798938762418,0.023676924360234334,5.383627420748187,27.501432187935418,1.0669397073228397e-6,1.810672123508185e-5,AT3G54260,TBL36,TRICHOME BIREFRINGENCE-LIKE 36
AT3G28220.1,1.3885711899997202,0.17861655548196348,3.647405041084371,27.491610542003066,1.072192145682823e-6,1.81808068316507e-5,AT3G28220,NA,NA
AT4G02380.1,-1.1689878148521928,0.1679756519466566,7.883705365950888,27.49124648624064,1.0723873323115198e-6,1.81808068316507e-5,AT4G02380,AtLEA5;LEA38;SAG21,Arabidopsis thaliana late embryogenensis abundant like 5;late embryogenesis abundant 38;senescence-associated gene 21
AT1G58410.1,-0.6241693607211263,-0.3088437573006885,2.095206387047642,27.467823920450662,1.0850201928478757e-6,1.8385702733269956e-5,AT1G58410,NA,NA
AT5G58910.1,-0.544769943212744,-0.5321730075724329,1.6328670515019374,27.465471327953907,1.0862972489810537e-6,1.839806459690593e-5,AT5G58910,LAC16,laccase 16
AT1G61420.1,0.06517692533456229,-1.2511382441434606,3.595996473651589,27.457379651638604,1.0907011345384538e-6,1.845807103973301e-5,AT1G61420,NA,NA
AT2G42250.1,0.8904233849987755,-0.112154596577736,2.796713208357967,27.45694370357863,1.0909389049732086e-6,1.845807103973301e-5,AT2G42250,CYP712A1,"""cytochrome P450, family 712, subfamily A, polypeptide 1"""
AT5G44820.1,-0.4469074411998061,-1.0583162206453225,3.237830664098738,27.445769540070476,1.097051128671088e-6,1.8552144955010514e-5,AT5G44820,NA,NA
AT1G25430.1,2.6004309037798303,-1.4626529345183836,-0.8103012880032617,27.442053970210395,1.099091108060174e-6,1.857729346732292e-5,AT1G25430,NA,NA
AT1G61660.1,0.055657768717382816,-0.7513193250073277,6.010416409602267,27.43963271071759,1.1004225062020853e-6,1.8590445979588976e-5,AT1G61660,AtbHLH112,"NA"
AT3G01820.1,-0.19152319942591062,-0.6942086773771184,4.91863505409642,27.436637363728472,1.1020718145768716e-6,1.8608953323322633e-5,AT3G01820,NA,NA
AT1G13640.1,-0.7076234926304844,0.22600498510288755,6.177486804234214,27.434358644442256,1.1033281863199259e-6,1.8620810505636437e-5,AT1G13640,NA,NA
AT1G07620.1,0.19796411145395063,-1.8988972916583027,2.624157740109069,27.432186649238783,1.104527048947339e-6,1.8631685692132775e-5,AT1G07620,ATOBGM;TRM32,NA;TON1 Recruiting Motif 32
AT5G13860.1,-0.18956026662148004,-0.6345005343290203,3.8135548130077512,27.40792976537561,1.118004808018041e-6,1.8849572282499854e-5,AT5G13860,ELC-Like;Vps23B;VPS32.1,ELCH-like;Vacuolar protein sorting 23B;VACUOLAR PROTEIN SORTING 32.1
AT2G33860.1,0.24642054030501392,0.35478883920461807,4.695760089823735,27.394355509529504,1.1256186585296387e-6,1.8968424355021526e-5,AT2G33860,ARF3;ETT,AUXIN RESPONSE TRANSCRIPTION FACTOR 3;ETTIN
AT2G41820.1,0.39613586138887596,0.19968985294785976,5.050228112430271,27.387406993259113,1.1295361495582056e-6,1.902489909646858e-5,AT2G41820,PXC3,PXY/TDR-correlated 3
AT5G59660.1,1.0529154831446137,-0.3303996044107659,1.2431751328499614,27.380639705144638,1.1333645711935027e-6,1.9076939758556213e-5,AT5G59660,NA,NA
AT1G30420.1,-0.24924822587148548,-0.4575016760081521,5.757213524644406,27.379939658788594,1.1337613444984452e-6,1.9076939758556213e-5,AT1G30420,ABCC11;ATMRP12;MRP12,ATP-binding cassette C11;multidrug resistance-associated protein 12;multidrug resistance-associated protein 12
AT2G28940.2,-0.5572924158739637,-0.17804129886921444,3.826813729868938,27.377502746914388,1.1351436246926468e-6,1.9090638677138298e-5,AT2G28940,NA,NA
AT1G74940.1,-0.4550539154354224,0.8945658656497847,5.048696384059506,27.375154696072514,1.136477094775174e-6,1.9103503421028215e-5,AT1G74940,NA,NA
AT1G29150.1,0.19782301068646715,-0.7993224138210215,6.559037580393118,27.367183812595922,1.1410154957824756e-6,1.9170201344641373e-5,AT1G29150,ATS9;RPN6,non-ATPase subunit 9;REGULATORY PARTICLE NON-ATPASE 6
AT1G42540.1,0.3615244166044992,0.2652421128755407,4.203130442955389,27.32908757052344,1.1629580154879308e-6,1.9529093071676887e-5,AT1G42540,ATGLR3.3;GLR3.3,NA;glutamate receptor 3.3
AT5G59520.1,1.175598997703026,-0.5168840618775388,3.0489533371599253,27.316856147059184,1.1700921243079552e-6,1.963907870179616e-5,AT5G59520,AtZIP2;ZIP2,NA;ZRT/IRT-like protein 2
AT1G78680.1,0.26418865256931884,0.2595392443357091,6.2881443921307785,27.31365420566703,1.1719669078469964e-6,1.9660724931340375e-5,AT1G78680,ATGGH2;GGH2,gamma-glutamyl hydrolase 2;gamma-glutamyl hydrolase 2
AT3G53150.1,0.4156011462390874,-2.0234496502422514,1.5814721853791873,27.30530307443338,1.1768707636322299e-6,1.9733139420943207e-5,AT3G53150,UGT73D1,UDP-glucosyl transferase 73D1
AT3G23880.1,-0.9639708040903895,2.00085064190904,3.2500497196060514,27.281008224789936,1.1912538948971533e-6,1.9964345823608052e-5,AT3G23880,NA,NA
AT2G38040.1,0.3227889449213504,0.21270156801450937,8.167826297647647,27.276337742491336,1.1940390107046164e-6,2.0001046280008238e-5,AT2G38040,CAC3,acetyl Co-enzyme a carboxylase carboxyltransferase alpha subunit
AT5G07690.1,1.5288322182016263,-0.3548949186129,2.797821620496755,27.264903640792838,1.2008849430701135e-6,2.010569798557148e-5,AT5G07690,ATMYB29;MYB29;PMG2;RAO7,myb domain protein 29;myb domain protein 29;PRODUCTION OF METHIONINE-DERIVED GLUCOSINOLATE 2;regulator of alternative oxidase 1a 7
AT1G63740.1,-0.4889465758783552,-0.17826137962514432,4.024799080135449,27.254644037264494,1.2070610723855087e-6,2.0199036929431207e-5,AT1G63740,NA,NA
AT5G67280.1,0.8699121576663601,-0.7537130764440841,5.152499617285896,27.24694634015468,1.2117158196120707e-6,2.026683672006212e-5,AT5G67280,RLK,receptor-like kinase
AT5G62210.1,-0.7836900642945643,0.11216295731585915,2.6760375481036336,27.243173003202443,1.2140040835699236e-6,2.0295007570207253e-5,AT5G62210,NA,NA
AT1G44110.1,0.5203904742877593,0.2892042147644205,3.296311191699013,27.23654761050843,1.2180323790387971e-6,2.0352224764028676e-5,AT1G44110,CYCA1;1,Cyclin A1;1
AT3G24530.1,-0.47421444661075285,-0.015274462079651196,5.068775351375664,27.210129508796083,1.2342281606447685e-6,2.0612591776334748e-5,AT3G24530,NA,NA
AT2G23810.1,-1.0901557355620044,0.5609203488567421,5.924741589403735,27.204405731383375,1.237765443519422e-6,2.065161691471655e-5,AT2G23810,TET8,tetraspanin8
AT2G15050.1,0.4995824556751734,0.1217816752196147,4.019523371818469,27.20435947075727,1.2377940737527269e-6,2.065161691471655e-5,AT2G15050,LTP;LTP7,lipid transfer protein;lipid transfer protein 7
AT3G11320.1,0.06486561324542865,-0.8011457765018141,4.720907162454368,27.202887151969982,1.2387056229691105e-6,2.0656568904718636e-5,AT3G11320,NA,NA
AT3G45130.1,1.5577781300011526,0.17108781484549046,1.6165549537482413,27.185809290606432,1.249328132310764e-6,2.0807924018359985e-5,AT3G45130,LAS1,lanosterol synthase 1
AT3G53670.1,-0.2134288329579501,-0.3913230764831327,4.768012604303562,27.1853106969188,1.24963962469646e-6,2.0807924018359985e-5,AT3G53670,NA,NA
AT3G53668.1,-0.2134288329579501,-0.3913230764831327,4.768012604303562,27.1853106969188,1.24963962469646e-6,2.0807924018359985e-5,AT3G53668,NA,NA
AT2G40815.1,-0.7051789434250003,1.290713716532031,4.105490726105265,27.169068409358548,1.2598294482690893e-6,2.0967206102396208e-5,AT2G40815,NA,NA
AT1G76990.1,-0.7213884595845601,0.982352955757646,7.220688634130251,27.1623314409581,1.2640803193371358e-6,2.102753806453784e-5,AT1G76990,ACR3,ACT domain repeat 3
AT1G13710.1,0.779442625611157,2.254512182017022,1.4066574420424591,27.15488744508608,1.268793990371946e-6,2.109550502943005e-5,AT1G13710,CYP78A5;KLU,"""cytochrome P450, family 78, subfamily A, polypeptide 5"";KLUH"
AT2G45850.1,-0.21751695901417106,1.1965029030665955,4.905517824086168,27.15308818091244,1.2699359517527783e-6,2.1104049382194294e-5,AT2G45850,AHL9,AT-hook motif nuclear localized protein 9
AT1G52770.1,-0.8216647448395185,0.010964905511107584,2.6579110672674324,27.138754083365207,1.279070338857149e-6,2.1245339360493287e-5,AT1G52770,NA,NA
AT4G09030.1,-0.8625582168176684,0.061029234528774456,6.044108385322508,27.1364682317704,1.2805330570740874e-6,2.1259126375396978e-5,AT4G09030,AGP10;ATAGP10,arabinogalactan protein 10;NA
AT4G11530.1,-0.39217009244708445,-0.5877818702362007,2.928699122072395,27.13506295312091,1.2814331261315502e-6,2.1263563409517207e-5,AT4G11530,CRK34,cysteine-rich RLK (RECEPTOR-like protein kinase) 34
AT2G16630.1,-0.5370861119014925,-0.10347069228998551,5.023878222605061,27.10487716725845,1.3009203484592547e-6,2.1576271248236862e-5,AT2G16630,FOCL1,FUSED OUTER CUTICULAR LEDGE1
AT2G21210.1,1.112287381239101,-0.10974041459665652,4.209259017876895,27.10155502093233,1.3030830680578264e-6,2.1601478664469208e-5,AT2G21210,SAUR6,SMALL AUXIN UPREGULATED RNA 6
AT3G20380.1,-1.1204576485349276,0.444793155500776,3.7225155709665594,27.093853536263847,1.3081105788048487e-6,2.166984344754985e-5,AT3G20380,NA,NA
AT3G13960.1,0.14319482615316514,1.265976722437923,2.471311077820807,27.09326298998378,1.3084968857531886e-6,2.166984344754985e-5,AT3G13960,AtGRF5;GRF5,growth-regulating factor 5;growth-regulating factor 5
AT3G26590.1,-0.6937855751469378,-0.09583304057301596,4.878930821924082,27.088294413679076,1.3117516102266515e-6,2.1713043156076816e-5,AT3G26590,NA,NA
AT3G09920.1,-0.34033029653617597,-0.3887919283688012,5.3976557847842574,27.069790210097707,1.323944387078407e-6,2.190407646214113e-5,AT3G09920,PIP5K9,phosphatidyl inositol monophosphate 5 kinase
AT3G50060.1,-1.9052176432848325,1.0008894934081505,3.484760215635506,27.063262298375577,1.3282727430591277e-6,2.196487239777205e-5,AT3G50060,MYB77,myb domain protein 77
AT2G20250.1,0.5577588808136985,0.567236464785251,1.971966399656748,27.05966896986886,1.3306613483336135e-6,2.1993547775064475e-5,AT2G20250,NA,NA
AT3G42658.1,4.809861546248275,0.2965165355643629,4.009563101402281,27.030051218741285,1.3505135784586156e-6,2.2310696786315832e-5,AT3G42658,SADHU3-2,sadhu non-coding retrotransposon 3-2
AT4G23030.1,-0.4650754158248313,-1.4498862492960805,1.7091389362199478,27.02842692056259,1.3516108423421315e-6,2.2317851363331846e-5,AT4G23030,NA,NA
AT2G40130.2,0.6304693166285783,0.06924828289813253,3.26187009273077,27.023416603074683,1.3550010868395247e-6,2.236284210215212e-5,AT2G40130,SMXL8,SMAX1-like 8
AT4G17950.1,-0.5914619984752225,0.28447994565425855,5.67779293592528,27.021018002554477,1.356627114848422e-6,2.2378686457111767e-5,AT4G17950,AHL13,AT-hook motif nuclear localized protein 13
AT3G51660.1,0.9113891388877025,-1.827448438780991,5.14970935415187,27.018349766829786,1.3584382231622314e-6,2.2397566817810254e-5,AT3G51660,NA,NA
AT1G01340.2,-0.6219718762450298,0.01807649202852841,4.66925236474262,27.017320271475178,1.3591376560826571e-6,2.2398108641338616e-5,AT1G01340,ACBK1;ATCNGC10;CNGC10,NA;cyclic nucleotide gated channel 10;cyclic nucleotide gated channel 10
AT1G72430.1,-1.3576749547939657,0.9878952056320928,6.867137967231355,27.01264475806193,1.3623187060651228e-6,2.2439526059411892e-5,AT1G72430,SAUR78,SMALL AUXIN UPREGULATED RNA 78
AT3G22070.1,-0.812718737048154,0.7120675710536555,3.105012015740561,27.010967232137894,1.3634618478837255e-6,2.244735179450708e-5,AT3G22070,NA,NA
AT3G17998.1,0.7156088548807035,-0.0685421808980935,5.471350266274864,26.992654537599844,1.3760035083272762e-6,2.2642737456813485e-5,AT3G17998,NA,NA
AT1G10230.1,0.2152176848446221,-1.129657805839931,3.3583483261911122,26.990162535421803,1.3777190787765174e-6,2.2659871015687e-5,AT1G10230,ASK18;SK18,SKP1-like 18;SKP1-like 18
AT1G23090.1,-0.5976656851812095,0.2822788387209297,5.872062486053576,26.988943623132922,1.3785589940541558e-6,2.2662592621432363e-5,AT1G23090,AST91;SULTR3;3,sulfate transporter 91;NA
AT3G60450.1,0.08270664574259451,-0.7013879346500528,4.290596618377774,26.98374817837187,1.3821447630055694e-6,2.2710429499517428e-5,AT3G60450,NA,NA
AT5G02190.1,0.8909905920877119,-0.40294886905764155,2.3489815387477244,26.97566849087892,1.3877397056208104e-6,2.2791216807561324e-5,AT5G02190,ATASP38;EMB24;PCS1,ARABIDOPSIS THALIANA ASPARTIC PROTEASE 38;EMBRYO DEFECTIVE 24;PROMOTION OF CELL SURVIVAL 1
AT5G08600.2,0.6378385013996306,0.19082124646540521,3.0476883462245974,26.958907444778717,1.3994185593090804e-6,2.2971794054667184e-5,AT5G08600,NA,NA
AT1G03220.1,-0.8342377980725852,0.438450285753148,8.562522942477488,26.93891609400447,1.413476836897476e-6,2.3191234703822748e-5,AT1G03220,NA,NA
AT5G03380.1,-0.5948743428742083,0.02687478086147327,7.192520468642579,26.93077662685633,1.4192410324509545e-6,2.327444469127231e-5,AT5G03380,NA,NA
AT2G43880.1,1.8187831198761706,-0.5917363057445488,-0.23568009542314658,26.92165746130656,1.4257269547289308e-6,2.336940347941538e-5,AT2G43880,NA,NA
AT3G28080.1,-0.48514092890013033,1.2354914665483703,4.1051476249289,26.914342695449506,1.4309509313722065e-6,2.3443594927337343e-5,AT3G28080,UMAMIT47,Usually multiple acids move in and out Transporters 47
AT1G33110.1,-0.5469654752998452,-0.1862008466030055,4.74555271714684,26.911575211783422,1.4329323686196192e-6,2.3464616691206843e-5,AT1G33110,NA,NA
AT2G38400.2,0.22706137709876673,0.6149899344742402,4.483940362172545,26.90726533861696,1.4360235764842776e-6,2.350378188846795e-5,AT2G38400,AGT3,alanine:glyoxylate aminotransferase 3
AT5G54980.1,-0.5429559820353266,1.2149594198328093,3.569868750209909,26.901498183469727,1.4401704378894505e-6,2.3560178702025953e-5,AT5G54980,CASPL2D1,CASP-like protein 2D1
AT3G62200.1,0.20476416682912404,-0.8896106320651813,4.643371119482514,26.893101287769674,1.446229629066738e-6,2.364778977902702e-5,AT3G62200,NA,NA
AT3G13730.1,-0.7600539112595502,0.7073318353844686,4.130909006703135,26.886406960016497,1.4510785071060744e-6,2.37155350174019e-5,AT3G13730,CYP90D1,"""cytochrome P450, family 90, subfamily D, polypeptide 1"""
AT3G58600.1,-0.278021720203518,-0.2682386192313975,5.576607105715648,26.87330384133533,1.4606165444453525e-6,2.385981386798869e-5,AT3G58600,NA,NA
AT3G49960.1,-0.7645567704164229,0.19295985269084648,4.164359181380671,26.86249211418891,1.468533818789112e-6,2.3977489494145647e-5,AT3G49960,NA,NA
AT1G30330.2,0.592613600273419,-0.19722193112866124,7.042930449172788,26.853666902164125,1.4750281979779126e-6,2.4071829775839643e-5,AT1G30330,ARF6,auxin response factor 6
AT5G45950.1,0.9291225552011004,-0.15922672961030002,5.87515676859456,26.839000715090158,1.4858844741185993e-6,2.423722820355979e-5,AT5G45950,NA,NA
AT1G49510.1,-0.03815425133478199,0.6733731695463232,4.540893821811013,26.806840146213396,1.5099710596637576e-6,2.4618169600592712e-5,AT1G49510,DPG1;emb1273,DELAYED PALE-GREENING1;embryo defective 1273
AT5G23510.2,-0.7064762844800948,-0.02229976945885403,5.643990689454811,26.804436415549702,1.5117869325312003e-6,2.4635821778328512e-5,AT5G23510,NA,NA
AT1G20160.1,0.5253108118337227,0.018753555391838626,3.8123641249552542,26.795217466331657,1.5187715613786058e-6,2.4737645179565637e-5,AT1G20160,ATSBT5.2;CRSP;SBT5.2(a);SBT5.2(b),NA;CO2 RESPONSE SECRETED PROTEASE;NA;NA
AT2G21850.1,-0.20771897812677567,-0.6305524319081042,3.4037914814499373,26.77552303917235,1.533801107449213e-6,2.4970341478928518e-5,AT2G21850,NA,NA
AT1G32170.1,-0.7589008425110904,0.8572096754591992,4.580728264574553,26.76776323549221,1.5397636647770322e-6,2.5055272960696285e-5,AT1G32170,XTH30;XTR4,xyloglucan endotransglucosylase/hydrolase 30;xyloglucan endotransglycosylase 4
AT5G59550.1,-0.9535291145178142,0.45689422406914104,4.291014951041168,26.74357539859777,1.5584985014096702e-6,2.5347854135705584e-5,AT5G59550,AtRDUF2;RDUF2,Arabidopsis thaliana RING and Domain of Unknown Function 1117 2;RING and Domain of Unknown Function 1117 2
AT2G35960.1,-0.15950216061019576,0.8795862177637989,4.752048591254328,26.728097637757084,1.5706063250185507e-6,2.5532420770814386e-5,AT2G35960,NHL12,NDR1/HIN1-like 12
AT5G10610.1,-0.2788930533481725,-0.3775241662866069,4.1272388779997495,26.71841859253033,1.5782257321205175e-6,2.5643878651215488e-5,AT5G10610,CYP81K1,"""cytochrome P450, family 81, subfamily K, polypeptide 1"""
AT2G31280.3,0.5198836139102055,-0.22840132014876252,5.364053082421434,26.71668338188087,1.579595603337183e-6,2.565373197841277e-5,AT2G31280,CPUORF7;LHL2;LL2,conserved peptide upstream open reading frame 7;LONESOME HIGHWAY LIKE 2;NA
AT3G25860.1,0.3423138142582903,0.07450111485061768,6.6162829439753,26.68871605045354,1.6018393019747407e-6,2.6002417499978375e-5,AT3G25860,LTA2;PLE2,NA;PLASTID E2 SUBUNIT OF PYRUVATE DECARBOXYLASE
AT5G59680.1,-0.3296300274722222,-0.4770569010875799,3.1794188318206236,26.664070783080646,1.621700299496815e-6,2.6312106935631087e-5,AT5G59680,NA,NA
AT3G16720.1,-1.0873086572300363,0.12621047856434892,3.997216699785424,26.658233832823804,1.626440104624066e-6,2.6376274322190092e-5,AT3G16720,ATL2;TL2,TOXICOS EN LEVADURA 2;TOXICOS EN LEVADURA 2
AT5G38420.1,-0.7648815018401247,0.23710632220920008,11.867219209147544,26.655496231234793,1.6286679014887142e-6,2.6399661758718657e-5,AT5G38420,RBCS2B,Rubisco small subunit 2B
AT3G26932.1,0.2341886683919434,0.7446197229138122,3.7793708506614982,26.649227588789536,1.633780678213615e-6,2.646976776727767e-5,AT3G26932,DRB3,dsRNA-binding protein 3
AT2G44745.1,1.4421478981858356,1.0777506657691485,-1.071613187465062,26.6449990082915,1.6372386190277219e-6,2.6513008229672052e-5,AT2G44745,AtWRKY12;WRKY12,NA;WRKY DNA-binding protein 12
